frame,time_sec,mediapipe_processed,hand_detected,thumb_x,thumb_y,index_x,index_y,middle_x,middle_y,wrist_x,wrist_y,active_x,active_y,active_std_reference_distance,active_x_std_px,active_y_std_px,active_std_total_px,active_x_std_norm,active_y_std_norm,active_std_total_norm,active_std_valid_frames,reference_distance,thumb_index_ratio,index_middle_ratio,thumb_middle_ratio,pinch_detected,pinch_detected_frame_count,thumb_ip_angle,index_pip_angle,middle_pip_angle,direction_sign_x,direction_sign_y,rolling_direction_change_count_x,rolling_direction_change_count_y,rolling_repetition_count
56,1.8333333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
57,1.8666666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
58,1.9,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
59,1.9333333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
60,1.9666666666666666,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
61,2.0,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
62,2.033333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
63,2.066666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
64,2.1,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
65,2.1333333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
66,2.1666666666666665,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
67,2.2,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
68,2.2333333333333334,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
69,2.2666666666666666,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
70,2.3,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
71,2.3333333333333335,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
72,2.3666666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
73,2.4,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
74,2.433333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
75,2.466666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
76,2.5,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
77,2.533333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
78,2.566666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
79,2.6,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
80,2.6333333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
81,2.6666666666666665,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
82,2.7,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
83,2.7333333333333334,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
84,2.7666666666666666,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
85,2.8,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
86,2.8333333333333335,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
87,2.8666666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
88,2.9,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
89,2.933333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
90,2.966666666666667,1,1,481.3957214355469,139.76906776428223,536.2157440185547,218.5339879989624,561.0153961181641,235.66134452819824,586.0183715820312,23.39257299900055,508.8057327270508,179.15152788162231,,,,,,,,0,91.93428090614272,1.0438359064603333,0.3278337710474049,1.355728895042198,0,0,173.7833117343207,177.73635183438407,179.36172873536972,0,0,0,0,0
91,3.0,0,1,481.3957214355469,139.76906776428223,536.2157440185547,218.5339879989624,561.0153961181641,235.66134452819824,586.0183715820312,23.39257299900055,508.8057327270508,179.15152788162231,,,,,,,,0,91.93428090614272,1.0438359064603333,0.3278337710474049,1.355728895042198,0,0,173.7833117343207,177.73635183438407,179.36172873536972,0,0,0,0,0
92,3.033333333333333,0,1,481.3957214355469,139.76906776428223,536.2157440185547,218.5339879989624,561.0153961181641,235.66134452819824,586.0183715820312,23.39257299900055,508.8057327270508,179.15152788162231,,,,,,,,0,91.93428090614272,1.0438359064603333,0.3278337710474049,1.355728895042198,0,0,173.7833117343207,177.73635183438407,179.36172873536972,0,0,0,0,0
93,3.066666666666667,1,1,460.6412124633789,169.44681644439697,528.458137512207,255.09392738342285,547.7593994140625,270.3325653076172,578.5686874389648,52.61281728744507,494.54967498779297,212.2703719139099,,,,,,,,0,100.66214664462674,1.0852681854976027,0.24430000355634648,1.324180326282982,0,0,170.8439922211653,176.99703840167993,178.7795491765286,0,0,0,0,0
94,3.1,0,1,460.6412124633789,169.44681644439697,528.458137512207,255.09392738342285,547.7593994140625,270.3325653076172,578.5686874389648,52.61281728744507,494.54967498779297,212.2703719139099,,,,,,,,0,100.66214664462674,1.0852681854976027,0.24430000355634648,1.324180326282982,0,0,170.8439922211653,176.99703840167993,178.7795491765286,0,0,0,0,0
95,3.1333333333333333,0,1,460.6412124633789,169.44681644439697,528.458137512207,255.09392738342285,547.7593994140625,270.3325653076172,578.5686874389648,52.61281728744507,494.54967498779297,212.2703719139099,,,,,,,,0,100.66214664462674,1.0852681854976027,0.24430000355634648,1.324180326282982,0,0,170.8439922211653,176.99703840167993,178.7795491765286,0,0,0,0,0
96,3.1666666666666665,1,1,445.75206756591797,179.8855447769165,514.030647277832,277.91067123413086,533.8666534423828,295.33802032470703,566.5730285644531,75.97250461578369,479.891357421875,228.89810800552368,,,,,,,,0,101.40751128127901,1.1780274293667792,0.2603767623147313,1.432200197390936,0,0,168.11533593261836,173.2183741676002,175.75333022549054,0,0,0,0,0
97,3.2,0,1,445.75206756591797,179.8855447769165,514.030647277832,277.91067123413086,533.8666534423828,295.33802032470703,566.5730285644531,75.97250461578369,479.891357421875,228.89810800552368,,,,,,,,0,101.40751128127901,1.1780274293667792,0.2603767623147313,1.432200197390936,0,0,168.11533593261836,173.2183741676002,175.75333022549054,0,0,0,0,0
98,3.2333333333333334,0,1,445.75206756591797,179.8855447769165,514.030647277832,277.91067123413086,533.8666534423828,295.33802032470703,566.5730285644531,75.97250461578369,479.891357421875,228.89810800552368,,,,,,,,0,101.40751128127901,1.1780274293667792,0.2603767623147313,1.432200197390936,0,0,168.11533593261836,173.2183741676002,175.75333022549054,0,0,0,0,0
99,3.2666666666666666,1,1,436.3224792480469,183.95946979522705,506.4012908935547,287.0137023925781,528.1758499145508,298.01424980163574,556.1442947387695,90.24531841278076,471.3618850708008,235.4865860939026,,,,,,,,0,95.79521805640724,1.3009448352489015,0.25466367607276164,1.5287082437392738,0,0,172.26703222758897,176.01862039238213,178.6427497331332,0,0,0,0,0
100,3.3,0,1,436.3224792480469,183.95946979522705,506.4012908935547,287.0137023925781,528.1758499145508,298.01424980163574,556.1442947387695,90.24531841278076,471.3618850708008,235.4865860939026,,,,,,,,0,95.79521805640724,1.3009448352489015,0.25466367607276164,1.5287082437392738,0,0,172.26703222758897,176.01862039238213,178.6427497331332,0,0,0,0,0
101,3.3333333333333335,0,1,436.3224792480469,183.95946979522705,506.4012908935547,287.0137023925781,528.1758499145508,298.01424980163574,556.1442947387695,90.24531841278076,471.3618850708008,235.4865860939026,,,,,,,,0,95.79521805640724,1.3009448352489015,0.25466367607276164,1.5287082437392738,0,0,172.26703222758897,176.01862039238213,178.6427497331332,0,0,0,0,0
102,3.3666666666666667,1,1,436.08165740966797,192.9229974746704,505.7020568847656,289.6193218231201,531.0641860961914,301.376895904541,553.7183380126953,96.31378412246704,470.8918571472168,241.27115964889526,,,,,,,,0,96.65329134732663,1.2327766046141175,0.28922895680353555,1.4915821439800803,0,0,168.0857719178656,174.1405375379654,175.4242273537314,0,0,0,0,0
103,3.4,0,1,436.08165740966797,192.9229974746704,505.7020568847656,289.6193218231201,531.0641860961914,301.376895904541,553.7183380126953,96.31378412246704,470.8918571472168,241.27115964889526,,,,,,,,0,96.65329134732663,1.2327766046141175,0.28922895680353555,1.4915821439800803,0,0,168.0857719178656,174.1405375379654,175.4242273537314,0,0,0,0,0
104,3.433333333333333,0,1,436.08165740966797,192.9229974746704,505.7020568847656,289.6193218231201,531.0641860961914,301.376895904541,553.7183380126953,96.31378412246704,470.8918571472168,241.27115964889526,,,,,,,,0,96.65329134732663,1.2327766046141175,0.28922895680353555,1.4915821439800803,0,0,168.0857719178656,174.1405375379654,175.4242273537314,0,0,0,0,0
105,3.466666666666667,1,1,436.4371871948242,192.0699691772461,505.7742691040039,289.9540901184082,529.7716522216797,303.07456970214844,552.6530075073242,96.04040622711182,471.10572814941406,241.01202964782715,,,,,,,,0,97.40655140281727,1.2314764560645584,0.28078172514208727,1.4889015824416962,0,0,165.86026650035836,173.54138161405203,175.32148385941497,0,0,0,0,0
106,3.5,0,1,436.4371871948242,192.0699691772461,505.7742691040039,289.9540901184082,529.7716522216797,303.07456970214844,552.6530075073242,96.04040622711182,471.10572814941406,241.01202964782715,,,,,,,,0,97.40655140281727,1.2314764560645584,0.28078172514208727,1.4889015824416962,0,0,165.86026650035836,173.54138161405203,175.32148385941497,0,0,0,0,0
107,3.533333333333333,0,1,436.4371871948242,192.0699691772461,505.7742691040039,289.9540901184082,529.7716522216797,303.07456970214844,552.6530075073242,96.04040622711182,471.10572814941406,241.01202964782715,,,,,,,,0,97.40655140281727,1.2314764560645584,0.28078172514208727,1.4889015824416962,0,0,165.86026650035836,173.54138161405203,175.32148385941497,0,0,0,0,0
108,3.566666666666667,1,1,437.00130462646484,192.8233766555786,505.2749252319336,290.06340980529785,529.3194198608398,303.1526470184326,552.8004455566406,97.02552080154419,471.1381149291992,241.44339323043823,,,,,,,,0,95.911374472925,1.2387958120399045,0.2854340701440796,1.4999076266824511,0,0,167.79005596380614,173.6820793296035,175.36523245379894,0,0,0,0,0
109,3.6,0,1,437.00130462646484,192.8233766555786,505.2749252319336,290.06340980529785,529.3194198608398,303.1526470184326,552.8004455566406,97.02552080154419,471.1381149291992,241.44339323043823,,,,,,,,0,95.911374472925,1.2387958120399045,0.2854340701440796,1.4999076266824511,0,0,167.79005596380614,173.6820793296035,175.36523245379894,0,0,0,0,0
110,3.6333333333333333,0,1,437.00130462646484,192.8233766555786,505.2749252319336,290.06340980529785,529.3194198608398,303.1526470184326,552.8004455566406,97.02552080154419,471.1381149291992,241.44339323043823,,,,,,,,0,95.911374472925,1.2387958120399045,0.2854340701440796,1.4999076266824511,0,0,167.79005596380614,173.6820793296035,175.36523245379894,0,0,0,0,0
111,3.6666666666666665,1,1,436.7915725708008,192.331223487854,505.2299118041992,290.78052520751953,529.6342468261719,303.80298614501953,553.2128524780273,96.7821478843689,471.0107421875,241.55587434768677,,,,,,,,0,97.72359432638308,1.22693251714697,0.28305809400732357,1.4845075849721774,0,0,166.96491591212734,173.21898152553692,175.38738940058207,0,0,0,0,0
112,3.7,0,1,436.7915725708008,192.331223487854,505.2299118041992,290.78052520751953,529.6342468261719,303.80298614501953,553.2128524780273,96.7821478843689,471.0107421875,241.55587434768677,,,,,,,,0,97.72359432638308,1.22693251714697,0.28305809400732357,1.4845075849721774,0,0,166.96491591212734,173.21898152553692,175.38738940058207,0,0,0,0,0
113,3.7333333333333334,0,1,436.7915725708008,192.331223487854,505.2299118041992,290.78052520751953,529.6342468261719,303.80298614501953,553.2128524780273,96.7821478843689,471.0107421875,241.55587434768677,,,,,,,,0,97.72359432638308,1.22693251714697,0.28305809400732357,1.4845075849721774,0,0,166.96491591212734,173.21898152553692,175.38738940058207,0,0,0,0,0
114,3.7666666666666666,1,1,437.15476989746094,192.02663898468018,505.22972106933594,289.8588466644287,528.9669036865234,303.0680179595947,553.2795715332031,96.8608832359314,471.19224548339844,240.94274282455444,,,,,,,,0,98.19254171667572,1.2138004999655911,0.2766501182700078,1.467342754435471,0,0,166.56686849599814,173.6900289032419,175.81418055222122,0,0,0,0,0
115,3.8,0,1,437.15476989746094,192.02663898468018,505.22972106933594,289.8588466644287,528.9669036865234,303.0680179595947,553.2795715332031,96.8608832359314,471.19224548339844,240.94274282455444,,,,,,,,0,98.19254171667572,1.2138004999655911,0.2766501182700078,1.467342754435471,0,0,166.56686849599814,173.6900289032419,175.81418055222122,0,0,0,0,0
116,3.8333333333333335,0,1,437.15476989746094,192.02663898468018,505.22972106933594,289.8588466644287,528.9669036865234,303.0680179595947,553.2795715332031,96.8608832359314,471.19224548339844,240.94274282455444,,,,,,,,0,98.19254171667572,1.2138004999655911,0.2766501182700078,1.467342754435471,0,0,166.56686849599814,173.6900289032419,175.81418055222122,0,0,0,0,0
117,3.8666666666666667,1,1,436.7496109008789,192.7859115600586,505.6593704223633,290.8384323120117,529.6733856201172,303.5141086578369,553.4011459350586,96.43799543380737,471.2044906616211,241.81217193603516,,,,,,,,0,100.34581519833364,1.1943210144986458,0.2706053069822712,1.4405480798016754,0,0,165.09675675083025,173.16987355283564,175.4471009491127,0,0,0,0,0
118,3.9,0,1,436.7496109008789,192.7859115600586,505.6593704223633,290.8384323120117,529.6733856201172,303.5141086578369,553.4011459350586,96.43799543380737,471.2044906616211,241.81217193603516,,,,,,,,0,100.34581519833364,1.1943210144986458,0.2706053069822712,1.4405480798016754,0,0,165.09675675083025,173.16987355283564,175.4471009491127,0,0,0,0,0
119,3.933333333333333,0,1,436.7496109008789,192.7859115600586,505.6593704223633,290.8384323120117,529.6733856201172,303.5141086578369,553.4011459350586,96.43799543380737,471.2044906616211,241.81217193603516,,,,,,,,0,100.34581519833364,1.1943210144986458,0.2706053069822712,1.4405480798016754,0,0,165.09675675083025,173.16987355283564,175.4471009491127,0,0,0,0,0
120,3.966666666666667,1,1,436.2723922729492,192.46665000915527,505.30941009521484,289.28123474121094,528.8446044921875,303.0882167816162,553.3869552612305,96.31105184555054,470.79090118408203,240.8739423751831,,,,,,,,0,100.64080612408871,1.1815113754344293,0.27112487502180577,1.4332698686304342,0,0,165.32042954592754,173.39253273594997,175.81787840735376,0,0,0,0,0
121,4.0,0,1,436.2723922729492,192.46665000915527,505.30941009521484,289.28123474121094,528.8446044921875,303.0882167816162,553.3869552612305,96.31105184555054,470.79090118408203,240.8739423751831,,,,,,,,0,100.64080612408871,1.1815113754344293,0.27112487502180577,1.4332698686304342,0,0,165.32042954592754,173.39253273594997,175.81787840735376,0,0,0,0,0
122,4.033333333333333,0,1,436.2723922729492,192.46665000915527,505.30941009521484,289.28123474121094,528.8446044921875,303.0882167816162,553.3869552612305,96.31105184555054,470.79090118408203,240.8739423751831,,,,,,,,0,100.64080612408871,1.1815113754344293,0.27112487502180577,1.4332698686304342,0,0,165.32042954592754,173.39253273594997,175.81787840735376,0,0,0,0,0
123,4.066666666666666,1,1,437.1534729003906,193.65739345550537,505.2286148071289,289.74217414855957,527.7993011474609,303.36164474487305,554.0384674072266,95.73968410491943,471.19104385375977,241.69978380203247,,,,,,,,0,100.34423257842155,1.1735218200677466,0.2627101310709391,1.4182023741742875,0,0,167.70465556830032,173.25328390511623,175.67971638099135,0,0,0,0,0
124,4.1,0,1,437.1534729003906,193.65739345550537,505.2286148071289,289.74217414855957,527.7993011474609,303.36164474487305,554.0384674072266,95.73968410491943,471.19104385375977,241.69978380203247,,,,,,,,0,100.34423257842155,1.1735218200677466,0.2627101310709391,1.4182023741742875,0,0,167.70465556830032,173.25328390511623,175.67971638099135,0,0,0,0,0
125,4.133333333333334,0,1,437.1534729003906,193.65739345550537,505.2286148071289,289.74217414855957,527.7993011474609,303.36164474487305,554.0384674072266,95.73968410491943,471.19104385375977,241.69978380203247,,,,,,,,0,100.34423257842155,1.1735218200677466,0.2627101310709391,1.4182023741742875,0,0,167.70465556830032,173.25328390511623,175.67971638099135,0,0,0,0,0
126,4.166666666666667,1,1,435.8766174316406,193.3033275604248,505.0644302368164,289.52794075012207,528.2737731933594,303.5155963897705,553.581657409668,95.42630195617676,470.4705238342285,241.41563415527344,,,,,,,,0,100.4771882760077,1.1795350827950277,0.26969792399046505,1.4313622738897624,0,0,165.95461712899714,173.54809471159425,175.73979294186472,0,0,0,0,0
127,4.2,0,1,435.8766174316406,193.3033275604248,505.0644302368164,289.52794075012207,528.2737731933594,303.5155963897705,553.581657409668,95.42630195617676,470.4705238342285,241.41563415527344,,,,,,,,0,100.4771882760077,1.1795350827950277,0.26969792399046505,1.4313622738897624,0,0,165.95461712899714,173.54809471159425,175.73979294186472,0,0,0,0,0
128,4.233333333333333,0,1,435.8766174316406,193.3033275604248,505.0644302368164,289.52794075012207,528.2737731933594,303.5155963897705,553.581657409668,95.42630195617676,470.4705238342285,241.41563415527344,,,,,,,,0,100.4771882760077,1.1795350827950277,0.26969792399046505,1.4313622738897624,0,0,165.95461712899714,173.54809471159425,175.73979294186472,0,0,0,0,0
129,4.266666666666667,1,1,435.43262481689453,193.71384143829346,505.2098083496094,289.6934223175049,528.9153289794922,303.41583251953125,552.9521179199219,95.55233001708984,470.32121658325195,241.70363187789917,,,,,,,,0,100.55107377451701,1.1801277931761651,0.272406896441718,1.4334038680043344,0,0,166.07155255590004,173.39921393749265,175.72469480556316,0,0,0,0,0
130,4.3,0,1,435.43262481689453,193.71384143829346,505.2098083496094,289.6934223175049,528.9153289794922,303.41583251953125,552.9521179199219,95.55233001708984,470.32121658325195,241.70363187789917,,,,,,,,0,100.55107377451701,1.1801277931761651,0.272406896441718,1.4334038680043344,0,0,166.07155255590004,173.39921393749265,175.72469480556316,0,0,0,0,0
131,4.333333333333333,0,1,435.43262481689453,193.71384143829346,505.2098083496094,289.6934223175049,528.9153289794922,303.41583251953125,552.9521179199219,95.55233001708984,470.32121658325195,241.70363187789917,,,,,,,,0,100.55107377451701,1.1801277931761651,0.272406896441718,1.4334038680043344,0,0,166.07155255590004,173.39921393749265,175.72469480556316,0,0,0,0,0
132,4.366666666666666,1,1,435.8810806274414,193.84888172149658,505.03284454345703,290.1537036895752,528.9019393920898,303.95527839660645,553.0046463012695,96.69125318527222,470.4569625854492,242.0012927055359,,,,,,,,0,100.69255525328457,1.177450212617839,0.27382397479472204,1.4314847602092444,0,0,166.32439837844234,173.1156135758259,175.62981915544793,0,0,0,0,0
133,4.4,0,1,435.8810806274414,193.84888172149658,505.03284454345703,290.1537036895752,528.9019393920898,303.95527839660645,553.0046463012695,96.69125318527222,470.4569625854492,242.0012927055359,,,,,,,,0,100.69255525328457,1.177450212617839,0.27382397479472204,1.4314847602092444,0,0,166.32439837844234,173.1156135758259,175.62981915544793,0,0,0,0,0
134,4.433333333333334,0,1,435.8810806274414,193.84888172149658,505.03284454345703,290.1537036895752,528.9019393920898,303.95527839660645,553.0046463012695,96.69125318527222,470.4569625854492,242.0012927055359,,,,,,,,0,100.69255525328457,1.177450212617839,0.27382397479472204,1.4314847602092444,0,0,166.32439837844234,173.1156135758259,175.62981915544793,0,0,0,0,0
135,4.466666666666667,1,1,436.06555938720703,193.41974258422852,504.98653411865234,289.9786949157715,527.8902816772461,303.9315891265869,554.1350173950195,96.86026811599731,470.5260467529297,241.69921875,,,,,,,,0,100.11841367271127,1.1849244995229353,0.2678739468372159,1.4351251647150938,0,0,166.94625975402923,173.39980814792918,175.99610757340207,0,0,0,0,0
136,4.5,0,1,436.06555938720703,193.41974258422852,504.98653411865234,289.9786949157715,527.8902816772461,303.9315891265869,554.1350173950195,96.86026811599731,470.5260467529297,241.69921875,,,,,,,,0,100.11841367271127,1.1849244995229353,0.2678739468372159,1.4351251647150938,0,0,166.94625975402923,173.39980814792918,175.99610757340207,0,0,0,0,0
137,4.533333333333333,0,1,436.06555938720703,193.41974258422852,504.98653411865234,289.9786949157715,527.8902816772461,303.9315891265869,554.1350173950195,96.86026811599731,470.5260467529297,241.69921875,,,,,,,,0,100.11841367271127,1.1849244995229353,0.2678739468372159,1.4351251647150938,0,0,166.94625975402923,173.39980814792918,175.99610757340207,0,0,0,0,0
138,4.566666666666666,1,1,435.97328186035156,193.44529151916504,504.7176742553711,290.25275230407715,528.8041305541992,303.30591201782227,554.0150833129883,96.93578481674194,470.3454780578613,241.8490219116211,,,,,,,,0,100.47300800119622,1.1817382059757073,0.2726705275679715,1.4315236857938822,0,0,166.4845283903186,173.17901136159702,175.33620323140187,0,0,0,0,0
139,4.6,0,1,435.97328186035156,193.44529151916504,504.7176742553711,290.25275230407715,528.8041305541992,303.30591201782227,554.0150833129883,96.93578481674194,470.3454780578613,241.8490219116211,,,,,,,,0,100.47300800119622,1.1817382059757073,0.2726705275679715,1.4315236857938822,0,0,166.4845283903186,173.17901136159702,175.33620323140187,0,0,0,0,0
