frame,time_sec,mediapipe_processed,hand_detected,thumb_x,thumb_y,index_x,index_y,middle_x,middle_y,wrist_x,wrist_y,active_x,active_y,active_std_reference_distance,active_x_std_px,active_y_std_px,active_std_total_px,active_x_std_norm,active_y_std_norm,active_std_total_norm,active_std_valid_frames,reference_distance,thumb_index_ratio,index_middle_ratio,thumb_middle_ratio,pinch_detected,pinch_detected_frame_count,thumb_ip_angle,index_pip_angle,middle_pip_angle,direction_sign_x,direction_sign_y,rolling_direction_change_count_x,rolling_direction_change_count_y,rolling_repetition_count
56,1.8333333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
57,1.8666666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
58,1.9,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
59,1.9333333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
60,1.9666666666666666,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
61,2.0,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
62,2.033333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
63,2.066666666666667,1,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
64,2.1,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
65,2.1333333333333333,0,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0
66,2.1666666666666665,1,1,636.8060684204102,159.94970798492432,638.0512619018555,230.84399700164795,615.5593872070312,239.25856590270996,591.5068817138672,27.89114534854889,637.4286651611328,195.39685249328613,,,,,,,,0,91.54288848543669,0.7745574199164655,0.2623290409722058,0.8969076824180685,0,0,166.85424009593248,174.7487549181123,175.50254957091914,0,0,0,0,0
67,2.2,0,1,636.8060684204102,159.94970798492432,638.0512619018555,230.84399700164795,615.5593872070312,239.25856590270996,591.5068817138672,27.89114534854889,637.4286651611328,195.39685249328613,,,,,,,,0,91.54288848543669,0.7745574199164655,0.2623290409722058,0.8969076824180685,0,0,166.85424009593248,174.7487549181123,175.50254957091914,0,0,0,0,0
68,2.2333333333333334,0,1,636.8060684204102,159.94970798492432,638.0512619018555,230.84399700164795,615.5593872070312,239.25856590270996,591.5068817138672,27.89114534854889,637.4286651611328,195.39685249328613,,,,,,,,0,91.54288848543669,0.7745574199164655,0.2623290409722058,0.8969076824180685,0,0,166.85424009593248,174.7487549181123,175.50254957091914,0,0,0,0,0
69,2.2666666666666666,1,1,618.2931518554688,228.75981330871582,594.7739791870117,270.5444526672363,567.6760864257812,279.17481422424316,550.4974746704102,76.87838315963745,606.5335655212402,249.65213298797607,,,,,,,,0,96.35519420905906,0.497627662847818,0.29514795874230615,0.741429693518162,0,0,165.62379118301226,178.10204529456027,175.2647171871914,0,0,0,0,0
70,2.3,0,1,618.2931518554688,228.75981330871582,594.7739791870117,270.5444526672363,567.6760864257812,279.17481422424316,550.4974746704102,76.87838315963745,606.5335655212402,249.65213298797607,,,,,,,,0,96.35519420905906,0.497627662847818,0.29514795874230615,0.741429693518162,0,0,165.62379118301226,178.10204529456027,175.2647171871914,0,0,0,0,0
71,2.3333333333333335,0,1,618.2931518554688,228.75981330871582,594.7739791870117,270.5444526672363,567.6760864257812,279.17481422424316,550.4974746704102,76.87838315963745,606.5335655212402,249.65213298797607,,,,,,,,0,96.35519420905906,0.497627662847818,0.29514795874230615,0.741429693518162,0,0,165.62379118301226,178.10204529456027,175.2647171871914,0,0,0,0,0
72,2.3666666666666667,1,1,597.5765609741211,269.02127265930176,571.3199615478516,308.5172653198242,546.8974304199219,316.3448238372803,529.5711517333984,124.70352172851562,584.4482612609863,288.769268989563,100.15070994508112,0.0,0.0,0.0,0.0,0.0,0.0,3,100.15070994508112,0.4735586321156599,0.25607667615513047,0.6923462659835349,1,1,173.8682509097515,178.61788997918632,178.42120025837417,0,0,0,0,0
73,2.4,0,1,597.5765609741211,269.02127265930176,571.3199615478516,308.5172653198242,546.8974304199219,316.3448238372803,529.5711517333984,124.70352172851562,584.4482612609863,288.769268989563,100.15070994508112,0.0,0.0,0.0,0.0,0.0,0.0,3,100.15070994508112,0.4735586321156599,0.25607667615513047,0.6923462659835349,1,2,173.8682509097515,178.61788997918632,178.42120025837417,0,0,0,0,0
74,2.433333333333333,0,1,597.5765609741211,269.02127265930176,571.3199615478516,308.5172653198242,546.8974304199219,316.3448238372803,529.5711517333984,124.70352172851562,584.4482612609863,288.769268989563,100.15070994508112,0.0,0.0,0.0,0.0,0.0,0.0,3,100.15070994508112,0.4735586321156599,0.25607667615513047,0.6923462659835349,1,3,173.8682509097515,178.61788997918632,178.42120025837417,0,0,0,0,0
75,2.466666666666667,1,1,595.9404373168945,287.4202251434326,572.1171188354492,346.85720443725586,549.1889190673828,358.361177444458,530.9859466552734,159.28954124450684,584.0287780761719,317.13871479034424,,,,,,,,0,98.67155330526901,0.6489572923619198,0.25997729209671994,0.8610456876086878,0,0,175.9936139453568,179.28618448531148,178.54693498886394,0,0,0,0,0
76,2.5,0,1,595.9404373168945,287.4202251434326,572.1171188354492,346.85720443725586,549.1889190673828,358.361177444458,530.9859466552734,159.28954124450684,584.0287780761719,317.13871479034424,,,,,,,,0,98.67155330526901,0.6489572923619198,0.25997729209671994,0.8610456876086878,0,0,175.9936139453568,179.28618448531148,178.54693498886394,0,0,0,0,0
77,2.533333333333333,0,1,595.9404373168945,287.4202251434326,572.1171188354492,346.85720443725586,549.1889190673828,358.361177444458,530.9859466552734,159.28954124450684,584.0287780761719,317.13871479034424,,,,,,,,0,98.67155330526901,0.6489572923619198,0.25997729209671994,0.8610456876086878,0,0,175.9936139453568,179.28618448531148,178.54693498886394,0,0,0,0,0
78,2.566666666666667,1,1,594.8303985595703,300.2309989929199,569.919319152832,381.62830352783203,548.8552856445312,395.9753894805908,535.1161956787109,181.64803504943848,582.3748588562012,340.929651260376,,,,,,,,0,94.204121981661,0.9036114968643882,0.2705393846627954,1.1274521148407852,0,0,178.33657723226037,179.70260587188181,178.22535273884114,0,0,0,0,0
79,2.6,0,1,594.8303985595703,300.2309989929199,569.919319152832,381.62830352783203,548.8552856445312,395.9753894805908,535.1161956787109,181.64803504943848,582.3748588562012,340.929651260376,,,,,,,,0,94.204121981661,0.9036114968643882,0.2705393846627954,1.1274521148407852,0,0,178.33657723226037,179.70260587188181,178.22535273884114,0,0,0,0,0
80,2.6333333333333333,0,1,594.8303985595703,300.2309989929199,569.919319152832,381.62830352783203,548.8552856445312,395.9753894805908,535.1161956787109,181.64803504943848,582.3748588562012,340.929651260376,,,,,,,,0,94.204121981661,0.9036114968643882,0.2705393846627954,1.1274521148407852,0,0,178.33657723226037,179.70260587188181,178.22535273884114,0,0,0,0,0
81,2.6666666666666665,1,1,595.9163665771484,301.39904022216797,565.4179382324219,382.92466163635254,545.2313232421875,395.13110160827637,534.4326400756836,184.13296222686768,580.6671524047852,342.16185092926025,,,,,,,,0,94.01391204973211,0.9258582758066537,0.25092222713608875,1.1334312701400804,0,0,179.72163751522703,177.8227327283118,179.13159423771205,0,0,0,0,0
82,2.7,0,1,595.9163665771484,301.39904022216797,565.4179382324219,382.92466163635254,545.2313232421875,395.13110160827637,534.4326400756836,184.13296222686768,580.6671524047852,342.16185092926025,,,,,,,,0,94.01391204973211,0.9258582758066537,0.25092222713608875,1.1334312701400804,0,0,179.72163751522703,177.8227327283118,179.13159423771205,0,0,0,0,0
83,2.7333333333333334,0,1,595.9163665771484,301.39904022216797,565.4179382324219,382.92466163635254,545.2313232421875,395.13110160827637,534.4326400756836,184.13296222686768,580.6671524047852,342.16185092926025,,,,,,,,0,94.01391204973211,0.9258582758066537,0.25092222713608875,1.1334312701400804,0,0,179.72163751522703,177.8227327283118,179.13159423771205,0,0,0,0,0
84,2.7666666666666666,1,1,594.1581344604492,303.001070022583,566.8331527709961,383.4235095977783,545.0186157226562,396.144962310791,533.9112854003906,184.94008541107178,580.4956436157227,343.21228981018066,,,,,,,,0,91.72420800282651,0.9260124871890779,0.2753134533544347,1.1481302028651232,0,0,175.31520760321652,178.34921352758462,179.14590799345802,0,0,0,0,0
85,2.8,0,1,594.1581344604492,303.001070022583,566.8331527709961,383.4235095977783,545.0186157226562,396.144962310791,533.9112854003906,184.94008541107178,580.4956436157227,343.21228981018066,,,,,,,,0,91.72420800282651,0.9260124871890779,0.2753134533544347,1.1481302028651232,0,0,175.31520760321652,178.34921352758462,179.14590799345802,0,0,0,0,0
86,2.8333333333333335,0,1,594.1581344604492,303.001070022583,566.8331527709961,383.4235095977783,545.0186157226562,396.144962310791,533.9112854003906,184.94008541107178,580.4956436157227,343.21228981018066,,,,,,,,0,91.72420800282651,0.9260124871890779,0.2753134533544347,1.1481302028651232,0,0,175.31520760321652,178.34921352758462,179.14590799345802,0,0,0,0,0
87,2.8666666666666667,1,1,593.1421279907227,301.1919593811035,568.051643371582,382.33351707458496,545.3495025634766,395.50429344177246,535.1374816894531,184.6402931213379,580.5968856811523,341.76273822784424,,,,,,,,0,94.04750633719377,0.9030780277522124,0.2790725434631349,1.1242250274534777,0,0,174.57129449920873,178.69854053870222,178.09905733060305,0,0,0,0,0
88,2.9,0,1,593.1421279907227,301.1919593811035,568.051643371582,382.33351707458496,545.3495025634766,395.50429344177246,535.1374816894531,184.6402931213379,580.5968856811523,341.76273822784424,,,,,,,,0,94.04750633719377,0.9030780277522124,0.2790725434631349,1.1242250274534777,0,0,174.57129449920873,178.69854053870222,178.09905733060305,0,0,0,0,0
89,2.933333333333333,0,1,593.1421279907227,301.1919593811035,568.051643371582,382.33351707458496,545.3495025634766,395.50429344177246,535.1374816894531,184.6402931213379,580.5968856811523,341.76273822784424,,,,,,,,0,94.04750633719377,0.9030780277522124,0.2790725434631349,1.1242250274534777,0,0,174.57129449920873,178.69854053870222,178.09905733060305,0,0,0,0,0
90,2.966666666666667,1,1,593.8357543945312,301.1326789855957,567.5805282592773,382.73926734924316,545.1309204101562,395.64133644104004,533.8191223144531,184.1147518157959,580.7081413269043,341.93597316741943,,,,,,,,0,94.11363437173422,0.9108791398553433,0.27512502528060956,1.1297034005910274,0,0,175.86715124036107,178.66045519829808,179.4061975004426,0,0,0,0,0
91,3.0,0,1,593.8357543945312,301.1326789855957,567.5805282592773,382.73926734924316,545.1309204101562,395.64133644104004,533.8191223144531,184.1147518157959,580.7081413269043,341.93597316741943,,,,,,,,0,94.11363437173422,0.9108791398553433,0.27512502528060956,1.1297034005910274,0,0,175.86715124036107,178.66045519829808,179.4061975004426,0,0,0,0,0
92,3.033333333333333,0,1,593.8357543945312,301.1326789855957,567.5805282592773,382.73926734924316,545.1309204101562,395.64133644104004,533.8191223144531,184.1147518157959,580.7081413269043,341.93597316741943,,,,,,,,0,94.11363437173422,0.9108791398553433,0.27512502528060956,1.1297034005910274,0,0,175.86715124036107,178.66045519829808,179.4061975004426,0,0,0,0,0
93,3.066666666666667,1,1,593.690071105957,301.3299751281738,568.0683135986328,382.15564727783203,545.6609725952148,395.70384979248047,533.9046478271484,183.59275817871094,580.8791923522949,341.74281120300293,,,,,,,,0,94.48262348005876,0.8974086766078687,0.27713858263237934,1.1207616878535311,0,0,177.24352087841513,178.48366802908834,179.27503241993998,0,0,0,0,0
94,3.1,0,1,593.690071105957,301.3299751281738,568.0683135986328,382.15564727783203,545.6609725952148,395.70384979248047,533.9046478271484,183.59275817871094,580.8791923522949,341.74281120300293,,,,,,,,0,94.48262348005876,0.8974086766078687,0.27713858263237934,1.1207616878535311,0,0,177.24352087841513,178.48366802908834,179.27503241993998,0,0,0,0,0
95,3.1333333333333333,0,1,593.690071105957,301.3299751281738,568.0683135986328,382.15564727783203,545.6609725952148,395.70384979248047,533.9046478271484,183.59275817871094,580.8791923522949,341.74281120300293,,,,,,,,0,94.48262348005876,0.8974086766078687,0.27713858263237934,1.1207616878535311,0,0,177.24352087841513,178.48366802908834,179.27503241993998,0,0,0,0,0
96,3.1666666666666665,1,1,593.6104583740234,301.43611907958984,567.8082656860352,382.54420280456543,544.7430038452148,395.13742446899414,533.305778503418,183.69526863098145,580.7093620300293,341.99016094207764,,,,,,,,0,94.82050355150083,0.8976255143057833,0.27714664520607135,1.1145119281133018,0,0,176.33376497428108,178.03019367329836,178.94519484127446,0,0,0,0,0
97,3.2,0,1,593.6104583740234,301.43611907958984,567.8082656860352,382.54420280456543,544.7430038452148,395.13742446899414,533.305778503418,183.69526863098145,580.7093620300293,341.99016094207764,,,,,,,,0,94.82050355150083,0.8976255143057833,0.27714664520607135,1.1145119281133018,0,0,176.33376497428108,178.03019367329836,178.94519484127446,0,0,0,0,0
98,3.2333333333333334,0,1,593.6104583740234,301.43611907958984,567.8082656860352,382.54420280456543,544.7430038452148,395.13742446899414,533.305778503418,183.69526863098145,580.7093620300293,341.99016094207764,,,,,,,,0,94.82050355150083,0.8976255143057833,0.27714664520607135,1.1145119281133018,0,0,176.33376497428108,178.03019367329836,178.94519484127446,0,0,0,0,0
99,3.2666666666666666,1,1,594.3706130981445,301.7364978790283,568.1626892089844,381.7818260192871,546.0921478271484,395.62846183776855,534.471435546875,184.66094970703125,581.2666511535645,341.7591619491577,,,,,,,,0,93.27679036487704,0.9029742386240575,0.27932481348932253,1.1318682633410542,0,0,179.15930115419047,177.78344491200312,179.43698244165563,0,0,0,0,0
100,3.3,0,1,594.3706130981445,301.7364978790283,568.1626892089844,381.7818260192871,546.0921478271484,395.62846183776855,534.471435546875,184.66094970703125,581.2666511535645,341.7591619491577,,,,,,,,0,93.27679036487704,0.9029742386240575,0.27932481348932253,1.1318682633410542,0,0,179.15930115419047,177.78344491200312,179.43698244165563,0,0,0,0,0
101,3.3333333333333335,0,1,594.3706130981445,301.7364978790283,568.1626892089844,381.7818260192871,546.0921478271484,395.62846183776855,534.471435546875,184.66094970703125,581.2666511535645,341.7591619491577,,,,,,,,0,93.27679036487704,0.9029742386240575,0.27932481348932253,1.1318682633410542,0,0,179.15930115419047,177.78344491200312,179.43698244165563,0,0,0,0,0
102,3.3666666666666667,1,1,594.4306945800781,301.78759574890137,568.6758422851562,381.80837631225586,546.1210250854492,396.17199897766113,534.3786239624023,184.6816349029541,581.5532684326172,341.7979860305786,,,,,,,,0,93.01427791474575,0.9037676570766265,0.28748391865428685,1.1399263750205448,0,0,175.92868951326068,178.45553636885285,179.33412136391175,0,0,0,0,0
103,3.4,0,1,594.4306945800781,301.78759574890137,568.6758422851562,381.80837631225586,546.1210250854492,396.17199897766113,534.3786239624023,184.6816349029541,581.5532684326172,341.7979860305786,,,,,,,,0,93.01427791474575,0.9037676570766265,0.28748391865428685,1.1399263750205448,0,0,175.92868951326068,178.45553636885285,179.33412136391175,0,0,0,0,0
104,3.433333333333333,0,1,594.4306945800781,301.78759574890137,568.6758422851562,381.80837631225586,546.1210250854492,396.17199897766113,534.3786239624023,184.6816349029541,581.5532684326172,341.7979860305786,,,,,,,,0,93.01427791474575,0.9037676570766265,0.28748391865428685,1.1399263750205448,0,0,175.92868951326068,178.45553636885285,179.33412136391175,0,0,0,0,0
105,3.466666666666667,1,1,594.6287155151367,302.2123432159424,568.4336471557617,382.6330089569092,545.3603363037109,395.95662117004395,533.7308883666992,184.50735569000244,581.5311813354492,342.4226760864258,,,,,,,,0,93.58817770999869,0.9037395963768218,0.2846927910746363,1.1315810688267054,0,0,174.43690083621954,178.5493611633258,179.23076889096302,0,0,0,0,0
106,3.5,0,1,594.6287155151367,302.2123432159424,568.4336471557617,382.6330089569092,545.3603363037109,395.95662117004395,533.7308883666992,184.50735569000244,581.5311813354492,342.4226760864258,,,,,,,,0,93.58817770999869,0.9037395963768218,0.2846927910746363,1.1315810688267054,0,0,174.43690083621954,178.5493611633258,179.23076889096302,0,0,0,0,0
107,3.533333333333333,0,1,594.6287155151367,302.2123432159424,568.4336471557617,382.6330089569092,545.3603363037109,395.95662117004395,533.7308883666992,184.50735569000244,581.5311813354492,342.4226760864258,,,,,,,,0,93.58817770999869,0.9037395963768218,0.2846927910746363,1.1315810688267054,0,0,174.43690083621954,178.5493611633258,179.23076889096302,0,0,0,0,0
108,3.566666666666667,1,1,594.545783996582,301.8647003173828,567.6718902587891,382.1512699127197,545.0109481811523,395.59000968933105,534.8036956787109,184.31184768676758,581.1088371276855,342.00798511505127,,,,,,,,0,93.3193113305826,0.907259860009389,0.2823222686990798,1.135992776297838,0,0,178.37393808670487,178.20823217001808,179.65907680674061,0,0,0,0,0
109,3.6,0,1,594.545783996582,301.8647003173828,567.6718902587891,382.1512699127197,545.0109481811523,395.59000968933105,534.8036956787109,184.31184768676758,581.1088371276855,342.00798511505127,,,,,,,,0,93.3193113305826,0.907259860009389,0.2823222686990798,1.135992776297838,0,0,178.37393808670487,178.20823217001808,179.65907680674061,0,0,0,0,0
110,3.6333333333333333,0,1,594.545783996582,301.8647003173828,567.6718902587891,382.1512699127197,545.0109481811523,395.59000968933105,534.8036956787109,184.31184768676758,581.1088371276855,342.00798511505127,,,,,,,,0,93.3193113305826,0.907259860009389,0.2823222686990798,1.135992776297838,0,0,178.37393808670487,178.20823217001808,179.65907680674061,0,0,0,0,0
111,3.6666666666666665,1,1,595.3384399414062,303.1735324859619,569.0509414672852,382.1752452850342,546.3837432861328,396.19460105895996,534.5959854125977,184.1295289993286,582.1946907043457,342.67438888549805,,,,,,,,0,93.32903046508446,0.8921174214567786,0.2855733446860783,1.1263002895469456,0,0,175.80044746993423,178.2913103461983,178.73668954505953,0,0,0,0,0
112,3.7,0,1,595.3384399414062,303.1735324859619,569.0509414672852,382.1752452850342,546.3837432861328,396.19460105895996,534.5959854125977,184.1295289993286,582.1946907043457,342.67438888549805,,,,,,,,0,93.32903046508446,0.8921174214567786,0.2855733446860783,1.1263002895469456,0,0,175.80044746993423,178.2913103461983,178.73668954505953,0,0,0,0,0
113,3.7333333333333334,0,1,595.3384399414062,303.1735324859619,569.0509414672852,382.1752452850342,546.3837432861328,396.19460105895996,534.5959854125977,184.1295289993286,582.1946907043457,342.67438888549805,,,,,,,,0,93.32903046508446,0.8921174214567786,0.2855733446860783,1.1263002895469456,0,0,175.80044746993423,178.2913103461983,178.73668954505953,0,0,0,0,0
114,3.7666666666666666,1,1,594.7830200195312,303.04590225219727,568.0595779418945,381.677942276001,545.3693771362305,394.92161750793457,533.2764053344727,183.93323421478271,581.4212989807129,342.3619222640991,,,,,,,,0,92.19513921623908,0.9007961029633907,0.2849653680721574,1.131523036411903,0,0,175.79657855013696,178.0704459255759,179.4016019038301,0,0,0,0,0
115,3.8,0,1,594.7830200195312,303.04590225219727,568.0595779418945,381.677942276001,545.3693771362305,394.92161750793457,533.2764053344727,183.93323421478271,581.4212989807129,342.3619222640991,,,,,,,,0,92.19513921623908,0.9007961029633907,0.2849653680721574,1.131523036411903,0,0,175.79657855013696,178.0704459255759,179.4016019038301,0,0,0,0,0
116,3.8333333333333335,0,1,594.7830200195312,303.04590225219727,568.0595779418945,381.677942276001,545.3693771362305,394.92161750793457,533.2764053344727,183.93323421478271,581.4212989807129,342.3619222640991,,,,,,,,0,92.19513921623908,0.9007961029633907,0.2849653680721574,1.131523036411903,0,0,175.79657855013696,178.0704459255759,179.4016019038301,0,0,0,0,0
117,3.8666666666666667,1,1,602.2884750366211,296.84746742248535,572.4616241455078,378.01405906677246,547.7589797973633,392.067289352417,530.4610824584961,180.29841899871826,587.3750495910645,337.4307632446289,,,,,,,,0,94.38536956717252,0.9161742446666206,0.30110925399922017,1.1625552957172347,0,0,174.31703799824,178.1600568808439,179.5050444490231,0,0,0,0,0
118,3.9,0,1,602.2884750366211,296.84746742248535,572.4616241455078,378.01405906677246,547.7589797973633,392.067289352417,530.4610824584961,180.29841899871826,587.3750495910645,337.4307632446289,,,,,,,,0,94.38536956717252,0.9161742446666206,0.30110925399922017,1.1625552957172347,0,0,174.31703799824,178.1600568808439,179.5050444490231,0,0,0,0,0
119,3.933333333333333,0,1,602.2884750366211,296.84746742248535,572.4616241455078,378.01405906677246,547.7589797973633,392.067289352417,530.4610824584961,180.29841899871826,587.3750495910645,337.4307632446289,,,,,,,,0,94.38536956717252,0.9161742446666206,0.30110925399922017,1.1625552957172347,0,0,174.31703799824,178.1600568808439,179.5050444490231,0,0,0,0,0
120,3.966666666666667,1,1,609.9292755126953,282.94973373413086,588.6936569213867,363.9685821533203,554.1582489013672,378.5598850250244,525.0993728637695,169.18212890625,599.311466217041,323.4591579437256,,,,,,,,0,93.34253390087609,0.8972932803967733,0.4016533276719286,1.185819916735113,0,0,172.49370777862097,179.40586806473405,179.4185178101408,0,0,0,0,0
121,4.0,0,1,609.9292755126953,282.94973373413086,588.6936569213867,363.9685821533203,554.1582489013672,378.5598850250244,525.0993728637695,169.18212890625,599.311466217041,323.4591579437256,,,,,,,,0,93.34253390087609,0.8972932803967733,0.4016533276719286,1.185819916735113,0,0,172.49370777862097,179.40586806473405,179.4185178101408,0,0,0,0,0
